,11,11%,10,10%,9,9%,8,8%,7,7%,6,6%,18,18%,17,17%,16,16%,15,15%,14,14%,13,13%,12,12%,,
15854,0.0002,0.000200002,0.0003,0.000300002,0,0,0.0222,0.022199956,0,0,0.0054,0.005399957,0,0,0,0,0,0,0,0,0,0,0.0081,0.008100041,0,0,,
15855,0,0,0.0001,0.000100001,0,0,0.0143,0.014299971,0,0,0.0045,0.004499964,0,0,0,0,0,0,0,0,0,0,0.0047,0.004700024,0,0,,
15856,0,0,0,0,0,0,0.0078,0.007799984,0,0,0.0035,0.003499972,0,0,0,0,0,0,0,0,0,0,0.0022,0.002200011,0,0,,
15857,0,0,0,0,0,0,0.0032,0.003199994,0,0,0.0025,0.00249998,0,0,0,0,0,0,0,0,0,0,0.0006,0.000600003,0,0,,
15858,0,0,0,0,0,0,0.0006,0.000599999,0,0,0.0017,0.001699986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15859,0,0,0,0,0,0,0,0,0,0,0.0008,0.000799994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15860,0,0,0,0,0,0,0,0,0,0,0.0003,0.000299998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15861,0,0,0,0,0,0,0,0,0,0,0.0001,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15990,0.0002,0.000200002,0,0,0,0,0.0012,0.001199998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.000100001,0,0,,
15991,0.0033,0.003300036,0,0,0,0,0.0109,0.010899978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0.001800009,0,0,,
15992,0.0119,0.011900131,0.0005,0.000500003,0,0,0.0339,0.033899932,0,0,0.0002,0.000199998,0,0,0,0,0,0,0,0,0,0,0.0084,0.008400042,0,0,,
15993,0.0256,0.025600282,0.0021,0.002100011,0,0,0.0646,0.064599871,0,0,0.001,0.000999992,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0205,0.020500103,0,0,,
15994,0.0413,0.041300454,0.005,0.005000025,0,0,0.0968,0.096799806,0,0,0.0028,0.002799978,0,0,0,0,0,0,0.0003,0.000300001,0,0,0.0372,0.037200186,0,0,,
15995,0.056,0.056000616,0.009,0.009000045,0,0,0.1254,0.125399749,0,0,0.0055,0.005499956,0,0,0,0,0,0,0.0007,0.000700003,0,0,0.0551,0.055100276,0,0,,
15996,0.0687,0.068700756,0.013,0.013000065,0,0,0.149,0.148999702,0,0,0.0089,0.008899929,0,0,0,0,0,0,0.0011,0.001100004,0,0,0.0721,0.072100361,0,0,,
15997,0.0783,0.078300861,0.0175,0.017500088,0,0,0.1656,0.165599669,0,0,0.0127,0.012699898,0,0,0,0,0,0,0.0016,0.001600006,0,0,0.087,0.087000435,0,0,,
15998,0.0849,0.084900934,0.0218,0.021800109,0,0,0.1774,0.177399645,0,0,0.0171,0.017099863,0,0,0,0,0.0001,1.00E-04,0.0019,0.001900008,0,0,0.099,0.099000495,0,0,,
15999,0.0877,0.087700965,0.0253,0.025300127,0.0001,1.00E-04,0.1831,0.183099634,0,0,0.0213,0.02129983,0,0,0,0,0.0001,1.00E-04,0.0022,0.002200009,0,0,0.1064,0.106400532,0,0,,
16000,0.088,0.088000968,0.028,0.02800014,0.0004,0.0004,0.1857,0.185699629,0,0,0.0251,0.025099799,0,0,0,0,0.0002,0.000199999,0.0024,0.00240001,0,0,0.1109,0.110900555,0,0,,
16001,0.0865,0.086500952,0.0297,0.029700149,0.0006,0.000599999,0.1847,0.184699631,0,0,0.0288,0.02879977,0,0,0,0,0.0002,0.000199999,0.0023,0.002300009,0,0,0.1134,0.113400567,0,0,,
16002,0.0829,0.082900912,0.0304,0.030400152,0.0008,0.000799999,0.1803,0.180299639,0,0,0.0316,0.031599747,0,0,0,0,0.0002,0.000199999,0.002,0.002000008,0,0,0.1124,0.112400562,0,0,,
16003,0.0774,0.077400851,0.0302,0.030200151,0.001,0.000999999,0.175,0.17499965,0,0,0.0338,0.03379973,0,0,0,0,0.0001,1.00E-04,0.0018,0.001800007,0,0,0.1098,0.109800549,0,0,,
16004,0.0715,0.071500787,0.0292,0.029200146,0.0012,0.001199999,0.168,0.167999664,0,0,0.0351,0.035099719,0,0,0,0,0.0001,1.00E-04,0.0014,0.001400006,0,0,0.1049,0.104900525,0,0,,
16005,0.064,0.064000704,0.0279,0.02790014,0.0013,0.001299999,0.1598,0.15979968,0,0,0.0359,0.035899713,0,0,0,0,0,0,0.001,0.001000004,0,0,0.0988,0.098800494,0,0,,
16006,0.0548,0.054800603,0.0258,0.025800129,0.0014,0.001399999,0.15,0.1499997,0,0,0.0361,0.036099711,0,0,0,0,0,0,0.0006,0.000600002,0,0,0.091,0.091000455,0,0,,
16007,0.0456,0.045600502,0.0231,0.023100116,0.0016,0.001599998,0.1402,0.14019972,0,0,0.0355,0.035499716,0,0,0,0,0,0,0.0004,0.000400002,0,0,0.0827,0.082700414,0,0,,
16008,0.0366,0.036600403,0.0198,0.019800099,0.0015,0.001499999,0.1287,0.128699743,0,0,0.0343,0.034299726,0,0,0,0,0,0,0.0002,0.000200001,0,0,0.0736,0.073600368,0,0,,
16009,0.0274,0.027400301,0.0168,0.016800084,0.0016,0.001599998,0.117,0.116999766,0,0,0.033,0.032999736,0,0,0,0,0,0,0,0,0,0,0.0625,0.062500313,0,0,,
16010,0.0188,0.018800207,0.0141,0.014100071,0.0015,0.001499999,0.1029,0.102899794,0,0,0.0314,0.031399749,0,0,0,0,0,0,0,0,0,0,0.0515,0.051500258,0,0,,
16011,0.0111,0.011100122,0.0111,0.011100056,0.0014,0.001399999,0.0875,0.087499825,0,0,0.029,0.028999768,0,0,0,0,0,0,0,0,0,0,0.041,0.041000205,0,0,,
16012,0.0064,0.00640007,0.0086,0.008600043,0.0012,0.001199999,0.0696,0.069599861,0,0,0.0266,0.026599787,0,0,0,0,0,0,0,0,0,0,0.0317,0.031700159,0,0,,
16013,0.0029,0.002900032,0.0058,0.005800029,0.0011,0.001099999,0.0493,0.049299901,0,0,0.0235,0.023499812,0,0,0,0,0,0,0,0,0,0,0.0228,0.022800114,0,0,,
16014,0.0009,0.00090001,0.0036,0.003600018,0.0009,0.000899999,0.0322,0.032199936,0,0,0.0206,0.020599835,0,0,0,0,0,0,0,0,0,0,0.016,0.01600008,0,0,,
16015,0.0001,0.000100001,0.0017,0.001700009,0.0007,0.000699999,0.0196,0.019599961,0,0,0.018,0.017999856,0,0,0,0,0,0,0,0,0,0,0.0092,0.009200046,0,0,,
16016,0,0,0.0006,0.000600003,0.0004,0.0004,0.0096,0.009599981,0,0,0.015,0.01499988,0,0,0,0,0,0,0,0,0,0,0.0041,0.004100021,0,0,,
