,altitude
1152.0,35.486812591552734
1153.0,37.7030143737793
1154.0,36.280696868896484
1155.0,30.987751007080078
1156.0,30.55754852294922
1157.0,31.668659210205078
1158.0,31.37867546081543
1159.0,29.310985565185547
1160.0,32.85160827636719
1161.0,35.66154479980469
1162.0,38.64677429199219
1163.0,45.41777801513672
1164.0,49.000755310058594
1165.0,57.050987243652344
1166.0,66.45350646972656
1167.0,69.85154724121094
1168.0,87.8602066040039
1169.0,97.47960662841797
1170.0,81.68350219726562
1171.0,86.32609558105469
1172.0,74.68556213378906
1173.0,64.69998931884766
1174.0,60.05727767944336
1175.0,74.82209014892578
1176.0,93.93340301513672
1177.0,25.643951416015625
1178.0,29.612274169921875
1179.0,27.04115104675293
1180.0,27.58641815185547
1181.0,27.452640533447266
1182.0,22.964805603027344
1183.0,18.78156852722168
1184.0,12.077604293823242
1185.0,3.8037779331207275
1186.0,4.388859748840332
1187.0,5.635560035705566
1188.0,5.471683979034424
1189.0,4.937953472137451
1190.0,10.531647682189941
1191.0,12.091394424438477
1192.0,10.794416427612305
1193.0,16.961599349975586
1194.0,13.976165771484375
1195.0,12.423782348632812
1196.0,20.047197341918945
1197.0,29.280134201049805
1198.0,36.81391906738281
1199.0,36.18295669555664
1200.0,37.74230194091797
1201.0,36.92045974731445
1202.0,36.283042907714844
1203.0,31.957292556762695
1204.0,28.519384384155273
1205.0,26.805030822753906
1206.0,27.24069595336914
1207.0,27.219768524169922
1208.0,30.156147003173828
1209.0,34.99604415893555
1210.0,37.94398498535156
1211.0,41.946170806884766
1212.0,52.28076171875
1213.0,43.57560348510742
1214.0,41.91828536987305
1215.0,51.66727828979492
1216.0,58.839847564697266
1217.0,70.61620330810547
1218.0,88.01663208007812
1219.0,79.83783721923828
1220.0,71.65686798095703
1221.0,67.05992126464844
1222.0,47.732418060302734
1223.0,45.58512496948242
1224.0,59.18154525756836
1225.0,81.22361755371094
1226.0,29.196975708007812
1227.0,32.4860725402832
1228.0,28.691415786743164
1229.0,23.559762954711914
1230.0,22.658843994140625
1231.0,22.33026695251465
1232.0,19.213911056518555
1233.0,15.860225677490234
1234.0,8.404936790466309
1235.0,5.7184247970581055
1236.0,6.579071044921875
1237.0,6.609769344329834
1238.0,4.650848388671875
1239.0,10.454411506652832
1240.0,10.179871559143066
1241.0,10.492130279541016
1242.0,14.870247840881348
1243.0,17.66733741760254
1244.0,11.950197219848633
1245.0,17.94085693359375
1246.0,27.323152542114258
1247.0,34.3616943359375
1248.0,35.40786361694336
1249.0,37.77895736694336
1250.0,36.41407775878906
1251.0,36.27405548095703
1252.0,32.87010192871094
1253.0,26.946258544921875
1254.0,23.715087890625
1255.0,24.93297004699707
1256.0,26.704160690307617
1257.0,30.913305282592773
1258.0,39.28277587890625
1259.0,45.956695556640625
1260.0,50.244415283203125
1261.0,51.942020416259766
1262.0,39.60659408569336
1263.0,36.977989196777344
1264.0,43.51707458496094
1265.0,50.69376754760742
1266.0,55.245811462402344
1267.0,68.88963317871094
1268.0,77.15982055664062
1269.0,63.11984634399414
1270.0,58.83972930908203
1271.0,42.082359313964844
1272.0,41.129703521728516
1273.0,43.2200813293457
1274.0,62.35467529296875
1275.0,37.5521125793457
1276.0,36.14252471923828
1277.0,32.36724090576172
1278.0,27.177045822143555
1279.0,22.60881233215332
1280.0,18.795448303222656
1281.0,16.26807975769043
1282.0,12.474029541015625
1283.0,7.874117374420166
1284.0,8.09061050415039
1285.0,7.064997673034668
1286.0,5.406757354736328
1287.0,5.345065593719482
1288.0,6.753294467926025
1289.0,8.295430183410645
1290.0,12.986885070800781
1291.0,16.268098831176758
1292.0,15.479736328125
1293.0,17.231800079345703
1294.0,15.226874351501465
1295.0,22.776132583618164
1296.0,31.051462173461914
1297.0,34.82408142089844
1298.0,36.38499069213867
1299.0,35.26644515991211
1300.0,36.2631950378418
1301.0,32.678802490234375
1302.0,30.064668655395508
1303.0,24.676576614379883
1304.0,23.229555130004883
1305.0,26.02779769897461
1306.0,32.08930206298828
1307.0,41.49422073364258
1308.0,50.67000961303711
1309.0,49.31075668334961
1310.0,46.52873992919922
1311.0,37.45799255371094
1312.0,35.12772750854492
1313.0,38.42970275878906
1314.0,42.65747833251953
1315.0,45.44547653198242
1316.0,52.832035064697266
1317.0,68.39096069335938
1318.0,61.671607971191406
1319.0,48.46232223510742
1320.0,40.801185607910156
1321.0,37.347373962402344
1322.0,35.577728271484375
1323.0,39.74403762817383
1324.0,47.61446762084961
1325.0,38.43049240112305
1326.0,32.88651657104492
1327.0,28.215469360351562
1328.0,24.34930419921875
1329.0,19.220287322998047
1330.0,15.840062141418457
1331.0,12.367728233337402
1332.0,10.857401847839355
1333.0,8.619941711425781
1334.0,7.109762191772461
1335.0,9.068254470825195
1336.0,8.641312599182129
1337.0,10.430517196655273
1338.0,5.866652011871338
1339.0,9.908788681030273
1340.0,9.429400444030762
1341.0,7.639917373657227
1342.0,10.610517501831055
1343.0,14.726099014282227
1344.0,22.8370361328125
1345.0,29.52579689025879
1346.0,34.6097526550293
1347.0,36.33397674560547
1348.0,34.9803466796875
1349.0,32.671634674072266
1350.0,29.79548454284668
1351.0,25.41904067993164
1352.0,21.563491821289062
1353.0,22.930091857910156
1354.0,28.134170532226562
1355.0,31.92801856994629
1356.0,39.62078857421875
1357.0,45.131622314453125
1358.0,42.57305145263672
1359.0,38.51968002319336
1360.0,33.441375732421875
1361.0,33.70783996582031
1362.0,34.89755630493164
1363.0,38.45960998535156
1364.0,41.721946716308594
1365.0,46.448486328125
1366.0,63.59906005859375
1367.0,62.71939468383789
1368.0,46.597633361816406
1369.0,45.467979431152344
1370.0,41.042205810546875
1371.0,30.346113204956055
1372.0,30.534616470336914
1373.0,50.05647659301758
1374.0,40.93833541870117
1375.0,32.196468353271484
1376.0,26.577180862426758
1377.0,25.231557846069336
1378.0,20.728727340698242
1379.0,16.071054458618164
1380.0,12.823022842407227
1381.0,10.308185577392578
1382.0,9.436434745788574
1383.0,8.895096778869629
1384.0,7.228454113006592
1385.0,8.55848503112793
1386.0,7.16177225112915
1387.0,8.15990161895752
1388.0,9.970939636230469
1389.0,7.643606662750244
1390.0,9.341647148132324
1391.0,9.63055419921875
1392.0,7.646297454833984
1393.0,6.183703422546387
1394.0,24.577091217041016
1395.0,34.475929260253906
1396.0,35.57200241088867
1397.0,35.19139862060547
1398.0,28.683853149414062
1399.0,25.891584396362305
1400.0,22.155324935913086
1401.0,23.482526779174805
1402.0,26.128841400146484
1403.0,28.951448440551758
1404.0,34.06931686401367
1405.0,40.013912200927734
1406.0,41.650508880615234
1407.0,34.9380989074707
1408.0,33.66015625
1409.0,32.156158447265625
1410.0,31.557079315185547
1411.0,32.991477966308594
1412.0,36.12900924682617
1413.0,38.36375045776367
1414.0,40.69309616088867
1415.0,51.31723403930664
1416.0,62.256649017333984
1417.0,43.429115295410156
1418.0,41.93560028076172
1419.0,43.799110412597656
1420.0,32.69297790527344
1421.0,29.600473403930664
1422.0,43.42744445800781
1423.0,36.522377014160156
1424.0,28.46917152404785
1425.0,23.033782958984375
1426.0,21.150814056396484
1427.0,17.93328094482422
1428.0,14.222938537597656
1429.0,12.169079780578613
1430.0,10.059762001037598
1431.0,10.583942413330078
1432.0,9.832073211669922
1433.0,7.092629432678223
1434.0,9.182730674743652
1435.0,7.483138084411621
1436.0,7.24385929107666
1437.0,6.500595569610596
1438.0,7.664137840270996
1439.0,9.805389404296875
1440.0,12.991973876953125
1441.0,14.660417556762695
1442.0,8.19192123413086
1443.0,14.70767879486084
1444.0,28.799171447753906
1445.0,30.911447525024414
1446.0,29.094026565551758
1447.0,28.611427307128906
1448.0,24.400659561157227
1449.0,28.778064727783203
1450.0,35.933162689208984
1451.0,37.23398971557617
1452.0,37.7125358581543
1453.0,38.81441879272461
1454.0,43.66474151611328
1455.0,40.1901741027832
1456.0,35.513816833496094
1457.0,33.57137680053711
1458.0,32.25934600830078
1459.0,32.50542449951172
1460.0,32.6279296875
1461.0,34.88137435913086
1462.0,38.98802185058594
1463.0,40.83799743652344
1464.0,44.58076858520508
1465.0,61.05464172363281
1466.0,49.60560607910156
1467.0,37.8985481262207
1468.0,35.305484771728516
1469.0,27.75555992126465
1470.0,25.856719970703125
1471.0,43.693782806396484
1472.0,32.8317756652832
1473.0,24.86522102355957
1474.0,19.345197677612305
1475.0,16.35417366027832
1476.0,16.073471069335938
1477.0,13.701271057128906
1478.0,11.466412544250488
1479.0,9.946181297302246
1480.0,7.884187698364258
1481.0,7.733595371246338
1482.0,7.978913307189941
1483.0,8.190396308898926
1484.0,7.627438545227051
1485.0,7.40631628036499
1486.0,5.960455417633057
1487.0,8.797117233276367
1488.0,7.6115336418151855
1489.0,8.749364852905273
1490.0,9.749794960021973
1491.0,9.915729522705078
1492.0,8.64820671081543
1493.0,25.140954971313477
1494.0,31.891300201416016
1495.0,27.380430221557617
1496.0,23.526365280151367
1497.0,26.528663635253906
1498.0,32.36347961425781
1499.0,39.44108963012695
1500.0,42.16837692260742
1501.0,43.327266693115234
1502.0,42.76863479614258
1503.0,42.76110076904297
1504.0,37.729671478271484
1505.0,37.52018737792969
1506.0,33.316097259521484
1507.0,30.388154983520508
1508.0,30.837766647338867
1509.0,32.83561706542969
1510.0,35.053958892822266
1511.0,39.5391845703125
1512.0,44.56605911254883
1513.0,42.88008499145508
1514.0,45.45354080200195
1515.0,42.96967315673828
1516.0,36.88595199584961
1517.0,27.807498931884766
1518.0,25.078161239624023
1519.0,23.616050720214844
1520.0,37.674739837646484
1521.0,33.90513229370117
1522.0,24.314208984375
1523.0,19.811256408691406
1524.0,17.61041831970215
1525.0,14.818363189697266
1526.0,14.526433944702148
1527.0,11.59488296508789
1528.0,10.546085357666016
1529.0,9.296207427978516
1530.0,7.080414295196533
1531.0,6.642416000366211
1532.0,6.7139692306518555
1533.0,8.062254905700684
1534.0,8.14847183227539
1535.0,5.670346736907959
1536.0,6.072384834289551
1537.0,6.758918285369873
1538.0,9.121163368225098
1539.0,10.675040245056152
1540.0,16.00227165222168
1541.0,8.142468452453613
1542.0,24.122621536254883
1543.0,26.822792053222656
1544.0,21.897066116333008
1545.0,24.298965454101562
1546.0,25.58297348022461
1547.0,28.69565773010254
1548.0,30.644624710083008
1549.0,34.57963943481445
1550.0,39.20137023925781
1551.0,38.75531005859375
1552.0,40.47123718261719
1553.0,37.208553314208984
1554.0,42.6331901550293
1555.0,45.50171661376953
1556.0,41.32902526855469
1557.0,32.698055267333984
1558.0,29.48387336730957
1559.0,33.344791412353516
1560.0,40.36785888671875
1561.0,49.216243743896484
1562.0,39.76728057861328
1563.0,30.29245376586914
1564.0,28.099088668823242
1565.0,23.369558334350586
1566.0,22.473426818847656
1567.0,24.421932220458984
1568.0,21.78559684753418
1569.0,33.473106384277344
1570.0,27.729930877685547
1571.0,25.633411407470703
1572.0,30.160612106323242
1573.0,22.858488082885742
1574.0,18.16118812561035
1575.0,16.027437210083008
1576.0,12.093685150146484
1577.0,11.681866645812988
1578.0,10.994476318359375
1579.0,7.0534257888793945
1580.0,6.348286151885986
1581.0,4.372267246246338
1582.0,3.9779868125915527
1583.0,5.43094539642334
1584.0,7.254120349884033
1585.0,8.055962562561035
1586.0,8.321455955505371
1587.0,7.843337059020996
1588.0,9.406177520751953
1589.0,9.95119857788086
1590.0,8.879497528076172
1591.0,26.296112060546875
1592.0,32.74025344848633
1593.0,27.13507080078125
1594.0,27.260746002197266
1595.0,26.34905433654785
1596.0,24.85049057006836
1597.0,23.391515731811523
1598.0,26.148658752441406
1599.0,28.399383544921875
1600.0,32.018802642822266
1601.0,35.9912109375
1602.0,35.46337127685547
1603.0,36.81903076171875
1604.0,42.717796325683594
1605.0,44.04258728027344
1606.0,38.26206970214844
1607.0,28.882741928100586
1608.0,30.9335880279541
1609.0,36.20641326904297
1610.0,40.789024353027344
1611.0,35.954490661621094
1612.0,25.542142868041992
1613.0,21.982704162597656
1614.0,18.507535934448242
1615.0,19.88458251953125
1616.0,22.858179092407227
1617.0,18.828285217285156
1618.0,32.36549758911133
1619.0,27.351484298706055
1620.0,27.328168869018555
1621.0,40.628116607666016
1622.0,38.95229721069336
1623.0,29.44254493713379
1624.0,21.524927139282227
1625.0,14.979656219482422
1626.0,11.58301830291748
1627.0,8.234166145324707
1628.0,6.902122497558594
1629.0,5.825906753540039
1630.0,4.7646589279174805
1631.0,5.889978885650635
1632.0,6.13466215133667
1633.0,5.7158098220825195
1634.0,5.899450778961182
1635.0,7.029299736022949
1636.0,8.547159194946289
1637.0,9.005001068115234
1638.0,9.158602714538574
1639.0,12.552696228027344
1640.0,27.139570236206055
1641.0,33.620277404785156
1642.0,28.3587646484375
1643.0,26.33554458618164
1644.0,25.541484832763672
1645.0,23.78687858581543
1646.0,22.11119842529297
1647.0,21.504640579223633
1648.0,22.07129669189453
1649.0,23.056753158569336
1650.0,26.2176513671875
1651.0,30.892269134521484
1652.0,31.235292434692383
1653.0,35.07991409301758
1654.0,36.651145935058594
1655.0,36.7932243347168
1656.0,30.81599235534668
1657.0,29.274513244628906
1658.0,30.1910343170166
1659.0,34.01224899291992
1660.0,34.97744369506836
1661.0,20.93239974975586
1662.0,19.359649658203125
1663.0,18.05996322631836
1664.0,18.44598960876465
1665.0,22.90324592590332
1666.0,22.012235641479492
1667.0,28.188865661621094
1668.0,26.10153579711914
1669.0,29.0134220123291
1670.0,33.425254821777344
1671.0,38.38951110839844
1672.0,40.72312545776367
1673.0,32.382293701171875
1674.0,21.367586135864258
1675.0,12.574954986572266
1676.0,8.861830711364746
1677.0,6.215651512145996
1678.0,4.639121055603027
1679.0,4.634137153625488
1680.0,5.389728546142578
1681.0,6.454131126403809
1682.0,4.640678405761719
1683.0,5.153404712677002
1684.0,6.922100067138672
1685.0,9.153162002563477
1686.0,11.662585258483887
1687.0,8.675987243652344
1688.0,22.57822036743164
1689.0,30.90879249572754
1690.0,31.151447296142578
1691.0,34.369049072265625
1692.0,26.49006462097168
1693.0,25.623523712158203
1694.0,24.381853103637695
1695.0,22.147977828979492
1696.0,19.485395431518555
1697.0,20.93181800842285
1698.0,20.706193923950195
1699.0,23.791717529296875
1700.0,25.090791702270508
1701.0,28.028118133544922
1702.0,30.434179306030273
1703.0,28.099489212036133
1704.0,30.66877555847168
1705.0,30.55086326599121
1706.0,27.971057891845703
1707.0,28.379146575927734
1708.0,28.79049301147461
1709.0,33.51020050048828
1710.0,22.18264389038086
1711.0,16.656217575073242
1712.0,15.48129653930664
1713.0,15.61280345916748
1714.0,23.066720962524414
1715.0,28.524656295776367
1716.0,30.903249740600586
1717.0,28.48395538330078
1718.0,31.421659469604492
1719.0,31.66362190246582
1720.0,28.199594497680664
1721.0,36.14931106567383
1722.0,40.64069366455078
1723.0,29.311981201171875
1724.0,14.888747215270996
1725.0,9.473660469055176
1726.0,5.75538444519043
1727.0,4.559623718261719
1728.0,3.977628469467163
1729.0,4.967897415161133
1730.0,5.281976222991943
1731.0,4.499423503875732
1732.0,5.513956069946289
1733.0,6.714570999145508
1734.0,9.814312934875488
1735.0,15.86469554901123
1736.0,9.581714630126953
1737.0,25.814435958862305
1738.0,35.90327835083008
1739.0,33.61958694458008
1740.0,32.67180633544922
1741.0,27.12295150756836
1742.0,23.64331817626953
1743.0,21.451948165893555
1744.0,22.07850456237793
1745.0,20.62384605407715
1746.0,21.084245681762695
1747.0,20.335996627807617
1748.0,21.25910186767578
1749.0,23.786376953125
1750.0,24.549766540527344
1751.0,27.76346206665039
1752.0,26.241849899291992
1753.0,28.34954261779785
1754.0,31.308691024780273
1755.0,27.73662757873535
1756.0,26.435985565185547
1757.0,27.46847152709961
1758.0,32.45780944824219
1759.0,24.272663116455078
1760.0,14.507248878479004
1761.0,13.329852104187012
1762.0,15.29640007019043
1763.0,18.943065643310547
1764.0,25.201108932495117
1765.0,35.587928771972656
1766.0,35.24059295654297
1767.0,35.030582427978516
1768.0,30.202693939208984
1769.0,24.021631240844727
1770.0,25.757680892944336
1771.0,38.822509765625
1772.0,34.320003509521484
1773.0,17.475069046020508
1774.0,9.792905807495117
1775.0,5.2002272605896
1776.0,4.830511569976807
1777.0,5.1601433753967285
1778.0,4.620617389678955
1779.0,4.658853530883789
1780.0,4.570391654968262
1781.0,5.556944847106934
1782.0,7.905165672302246
1783.0,8.793610572814941
1784.0,6.571011066436768
1785.0,5.9564948081970215
1786.0,24.141422271728516
1787.0,34.93232345581055
1788.0,29.927425384521484
1789.0,32.900943756103516
1790.0,21.651552200317383
1791.0,21.16800880432129
1792.0,22.960180282592773
1793.0,21.745216369628906
1794.0,22.011890411376953
1795.0,20.754589080810547
1796.0,20.344789505004883
1797.0,20.09634017944336
1798.0,20.973207473754883
1799.0,21.894695281982422
1800.0,24.852134704589844
1801.0,26.09796905517578
1802.0,26.248258590698242
1803.0,28.75013542175293
1804.0,29.840194702148438
1805.0,26.496936798095703
1806.0,27.989816665649414
1807.0,32.29785919189453
1808.0,24.06789207458496
1809.0,14.607664108276367
1810.0,12.582018852233887
1811.0,13.871978759765625
1812.0,17.607934951782227
1813.0,19.976308822631836
1814.0,39.6096305847168
1815.0,44.135772705078125
1816.0,35.797576904296875
1817.0,25.55910873413086
1818.0,24.038162231445312
1819.0,21.31036376953125
1820.0,23.31898307800293
1821.0,23.45639991760254
1822.0,16.065824508666992
1823.0,9.0883207321167
1824.0,5.88339376449585
1825.0,6.091050624847412
1826.0,3.491891622543335
1827.0,4.39055871963501
1828.0,5.007536888122559
1829.0,4.9855194091796875
1830.0,5.742249011993408
1831.0,5.335418224334717
1832.0,9.320300102233887
1833.0,9.230646133422852
1834.0,10.146589279174805
1835.0,21.17394256591797
1836.0,27.2180233001709
1837.0,24.873384475708008
1838.0,20.96761703491211
1839.0,20.4409122467041
1840.0,20.34564208984375
1841.0,20.528820037841797
1842.0,20.482955932617188
1843.0,20.96782684326172
1844.0,20.05466079711914
1845.0,19.471622467041016
1846.0,19.85747718811035
1847.0,19.468706130981445
1848.0,21.69141387939453
1849.0,26.699588775634766
1850.0,26.697092056274414
1851.0,26.43628692626953
1852.0,26.435466766357422
1853.0,26.64683723449707
1854.0,32.261863708496094
1855.0,35.620216369628906
1856.0,34.53080749511719
1857.0,24.717729568481445
1858.0,15.494482040405273
1859.0,13.200117111206055
1860.0,13.623583793640137
1861.0,17.8007755279541
1862.0,15.107545852661133
1863.0,47.628265380859375
1864.0,47.024986267089844
1865.0,36.47917556762695
1866.0,28.553647994995117
1867.0,24.396743774414062
1868.0,22.506059646606445
1869.0,18.7004451751709
1870.0,13.831315040588379
1871.0,10.793333053588867
1872.0,8.844112396240234
1873.0,5.632176876068115
1874.0,5.426136016845703
1875.0,5.0871076583862305
1876.0,4.517409801483154
1877.0,5.3015947341918945
1878.0,5.333277702331543
1879.0,4.779114246368408
1880.0,6.261950492858887
1881.0,10.010190963745117
1882.0,5.8609490394592285
1883.0,10.124870300292969
1884.0,18.26139259338379
1885.0,23.05234718322754
1886.0,19.32882308959961
1887.0,16.957260131835938
1888.0,15.992103576660156
1889.0,18.010995864868164
1890.0,17.657392501831055
1891.0,18.12727165222168
1892.0,18.554548263549805
1893.0,19.113056182861328
1894.0,18.665191650390625
1895.0,20.161710739135742
1896.0,19.177059173583984
1897.0,20.087270736694336
1898.0,21.872373580932617
1899.0,22.953296661376953
1900.0,23.46978759765625
1901.0,24.246618270874023
1902.0,26.10049057006836
1903.0,32.76777267456055
1904.0,33.38654708862305
1905.0,33.2188835144043
1906.0,22.1149845123291
1907.0,15.602072715759277
1908.0,11.54175853729248
1909.0,11.024574279785156
1910.0,11.080198287963867
1911.0,10.156597137451172
1912.0,63.9422607421875
1913.0,48.76385498046875
1914.0,39.039642333984375
1915.0,30.83495330810547
1916.0,26.307998657226562
1917.0,23.483928680419922
1918.0,17.68088722229004
1919.0,13.984237670898438
1920.0,11.845870018005371
1921.0,9.13340950012207
1922.0,6.609622955322266
1923.0,6.337254047393799
1924.0,6.397103786468506
1925.0,4.345641136169434
1926.0,3.952671527862549
1927.0,3.918856382369995
1928.0,5.928552150726318
1929.0,5.145649433135986
1930.0,5.770350456237793
1931.0,4.98162317276001
1932.0,11.624053955078125
1933.0,15.131508827209473
1934.0,15.928974151611328
1935.0,17.515798568725586
1936.0,16.811965942382812
1937.0,13.395854949951172
1938.0,16.030044555664062
1939.0,18.766202926635742
1940.0,17.890047073364258
1941.0,17.3680477142334
1942.0,17.690515518188477
1943.0,19.368711471557617
1944.0,18.59238624572754
1945.0,17.97986602783203
1946.0,19.16629409790039
1947.0,20.293292999267578
1948.0,27.3929386138916
1949.0,24.275365829467773
1950.0,23.159456253051758
1951.0,27.333189010620117
1952.0,31.960649490356445
1953.0,30.89291763305664
1954.0,19.190000534057617
1955.0,13.756418228149414
1956.0,8.836254119873047
1957.0,8.491216659545898
1958.0,9.825448036193848
1959.0,10.052530288696289
1960.0,9.733514785766602
1961.0,65.21080017089844
1962.0,54.88499069213867
1963.0,35.5889778137207
1964.0,31.734987258911133
1965.0,25.556978225708008
1966.0,21.92673110961914
1967.0,18.742563247680664
1968.0,14.734139442443848
1969.0,10.695911407470703
1970.0,8.652918815612793
1971.0,5.326760292053223
1972.0,4.302496910095215
1973.0,4.968470573425293
1974.0,3.854783535003662
1975.0,4.529779434204102
1976.0,4.97320556640625
1977.0,6.08794641494751
1978.0,6.391720771789551
1979.0,3.64109468460083
1980.0,7.281231880187988
1981.0,8.704333305358887
1982.0,13.722850799560547
1983.0,14.98613166809082
1984.0,16.901477813720703
1985.0,17.46086311340332
1986.0,14.0507173538208
1987.0,14.878026008605957
1988.0,17.544078826904297
1989.0,17.258188247680664
1990.0,18.114351272583008
1991.0,19.41991424560547
1992.0,22.36118507385254
1993.0,20.206649780273438
1994.0,17.640701293945312
1995.0,16.591657638549805
1996.0,21.568283081054688
1997.0,24.405258178710938
1998.0,24.644927978515625
1999.0,23.941347122192383
2000.0,26.973190307617188
2001.0,31.298259735107422
2002.0,22.384254455566406
2003.0,8.219264030456543
2004.0,6.204506874084473
2005.0,6.351475238800049
2006.0,6.8590240478515625
2007.0,8.86867904663086
2008.0,9.579804420471191
2009.0,9.765850067138672
2010.0,82.77413177490234
2011.0,57.13667678833008
2012.0,39.46839904785156
2013.0,33.70515441894531
2014.0,31.18781280517578
2015.0,31.52985954284668
2016.0,23.4031925201416
2017.0,18.09400749206543
2018.0,11.369318962097168
2019.0,7.2033820152282715
2020.0,5.859020233154297
2021.0,5.100115776062012
2022.0,4.201430797576904
2023.0,3.0643703937530518
2024.0,3.4797770977020264
2025.0,4.503471851348877
2026.0,6.1877121925354
2027.0,6.492884159088135
2028.0,5.207475185394287
2029.0,4.495196342468262
2030.0,6.346715450286865
2031.0,10.138167381286621
2032.0,14.972563743591309
2033.0,14.319927215576172
2034.0,15.44677448272705
2035.0,16.059812545776367
2036.0,15.903939247131348
2037.0,17.3873291015625
2038.0,16.983196258544922
2039.0,18.836780548095703
2040.0,19.32811164855957
2041.0,19.942523956298828
2042.0,20.45866584777832
2043.0,17.904979705810547
2044.0,17.974477767944336
2045.0,21.181026458740234
2046.0,21.6252498626709
2047.0,20.554677963256836
2048.0,17.924793243408203
2049.0,16.697553634643555
2050.0,17.785287857055664
2051.0,8.249690055847168
2052.0,6.108000755310059
2053.0,7.116932392120361
2054.0,7.209846496582031
2055.0,6.073827743530273
2056.0,6.68423318862915
2057.0,8.962671279907227
2058.0,8.63359546661377
2059.0,82.54717254638672
2060.0,69.33296203613281
2061.0,54.26613235473633
2062.0,36.81468200683594
2063.0,40.08063507080078
2064.0,50.18419647216797
2065.0,31.808536529541016
2066.0,18.929847717285156
2067.0,13.589068412780762
2068.0,8.053596496582031
2069.0,5.264304161071777
2070.0,4.856229782104492
2071.0,3.5611746311187744
2072.0,4.470975875854492
2073.0,5.063912391662598
2074.0,3.125523567199707
2075.0,3.14373779296875
2076.0,5.189132213592529
2077.0,4.899899959564209
2078.0,3.3904941082000732
2079.0,4.720377445220947
2080.0,9.249194145202637
2081.0,12.216024398803711
2082.0,13.54073715209961
2083.0,14.184652328491211
2084.0,13.405035972595215
2085.0,14.116312980651855
2086.0,15.858657836914062
2087.0,16.606204986572266
2088.0,18.513872146606445
2089.0,18.18708038330078
2090.0,18.047475814819336
2091.0,17.965280532836914
2092.0,15.980953216552734
2093.0,16.240270614624023
2094.0,19.988523483276367
2095.0,19.82955551147461
2096.0,13.811182022094727
2097.0,11.045324325561523
2098.0,9.330745697021484
2099.0,6.437170028686523
2100.0,4.39431095123291
2101.0,6.031835556030273
2102.0,5.428508758544922
2103.0,6.663405895233154
2104.0,6.047839164733887
2105.0,6.187475681304932
2106.0,8.20361328125
2107.0,8.0
2108.0,55.37165451049805
2109.0,60.38875198364258
2110.0,60.50867462158203
2111.0,42.78987503051758
2112.0,39.133785247802734
2113.0,40.330078125
2114.0,36.20518112182617
2115.0,30.929061889648438
2116.0,19.938297271728516
2117.0,9.783426284790039
2118.0,5.42249059677124
2119.0,4.1445465087890625
2120.0,4.650407314300537
2121.0,5.84166955947876
2122.0,3.7795705795288086
2123.0,5.623079776763916
2124.0,6.658045768737793
2125.0,8.354134559631348
2126.0,8.23948860168457
2127.0,6.314476490020752
2128.0,3.0413918495178223
2129.0,7.164859771728516
2130.0,14.08640193939209
2131.0,14.093645095825195
2132.0,10.622997283935547
2133.0,12.883070945739746
2134.0,14.036118507385254
2135.0,15.191951751708984
2136.0,16.105697631835938
2137.0,15.544143676757812
2138.0,17.428783416748047
2139.0,19.06104278564453
2140.0,18.40325927734375
2141.0,14.129483222961426
2142.0,17.580533981323242
2143.0,17.506364822387695
2144.0,14.973479270935059
2145.0,9.4413480758667
2146.0,8.932096481323242
2147.0,6.258429050445557
2148.0,5.750142574310303
2149.0,6.3202338218688965
2150.0,7.252764701843262
2151.0,6.6096272468566895
2152.0,7.024372100830078
2153.0,8.010454177856445
2154.0,7.3384599685668945
2155.0,10.221152305603027
2156.0,10.020684242248535
2157.0,41.5765495300293
2158.0,42.70026779174805
2159.0,46.20064926147461
2160.0,46.9224853515625
2161.0,37.07822799682617
2162.0,30.52899169921875
2163.0,29.96136474609375
2164.0,43.557037353515625
2165.0,37.100826263427734
2166.0,15.32996654510498
2167.0,7.203970432281494
2168.0,5.288749694824219
2169.0,5.143835544586182
2170.0,4.679701805114746
2171.0,3.679403066635132
2172.0,2.946321725845337
2173.0,5.535488128662109
2174.0,8.663471221923828
2175.0,7.446084976196289
2176.0,7.632279396057129
2177.0,6.203700542449951
2178.0,5.332396507263184
2179.0,12.161189079284668
2180.0,14.068111419677734
2181.0,12.20189380645752
2182.0,13.846391677856445
2183.0,16.892412185668945
2184.0,14.211771011352539
2185.0,14.666496276855469
2186.0,16.072824478149414
2187.0,15.780536651611328
2188.0,17.52210807800293
2189.0,17.999713897705078
2190.0,14.482190132141113
2191.0,16.706430435180664
2192.0,13.081511497497559
2193.0,10.380941390991211
2194.0,7.767614364624023
2195.0,8.306787490844727
2196.0,5.219198703765869
2197.0,7.533576011657715
2198.0,7.24583625793457
2199.0,8.574193000793457
2200.0,7.324248790740967
2201.0,9.403060913085938
2202.0,9.96677017211914
2203.0,13.302861213684082
2204.0,15.602806091308594
2205.0,13.621471405029297
2206.0,48.617950439453125
2207.0,38.05177307128906
2208.0,34.81884002685547
2209.0,37.641700744628906
2210.0,34.01136779785156
2211.0,27.540483474731445
2212.0,25.516586303710938
2213.0,32.95494079589844
2214.0,31.286542892456055
2215.0,21.29451560974121
2216.0,11.178959846496582
2217.0,5.497025012969971
2218.0,3.9074151515960693
2219.0,3.1738839149475098
2220.0,4.161292552947998
2221.0,4.742576599121094
2222.0,7.037332534790039
2223.0,5.3571600914001465
2224.0,6.966222763061523
2225.0,7.036638259887695
2226.0,6.75980281829834
